CUSTOMER_ID;COLLEGE;DATA;DATA_Categorie;INCOME;INCOME_Categorie;OVERCHARGE;OVERCHARGE_Categorie;LEFTOVER;HOUSE;LESSTHAN600k;CHILD;JOB_CLASS;REVENUE;HANDSET_PRICE;OVER_15MINS_CALLS_PER_MONTH;TIME_CLIENT;AVERAGE_CALL_DURATION;REPORTED_SATISFACTION;REPORTED_USAGE_LEVEL;CONSIDERING_CHANGE_OF_PLAN;CHURNED
C114728;zero;180.00000000000003;Less than 1 Gbs/month;11659.5;Less than 25000 $/year;0;Less than 100 $/year;62;629096;False;0;3;210;176;0;1.6;2;unsat;avg;considering;STAY
C114729;one;139.68957871396898;Less than 1 Gbs/month;62738.5;Between 50000 and 75000 $/year;162;Between 100 and 200 $/year;64;599121;True;3;1;162;264;14;3.2;2;very_unsat;very_little;considering;LEAVE
C114730;zero;360;Less than 1 Gbs/month;47355.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;5;181290;True;3;2;110;252;0;1.8;5;very_unsat;little;actively_looking_into_it;STAY
C114731;one;1229.9999999999998;Between 1 and 2 Gbs/month;31986.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;0;280802;True;2;3;146;361;10;2.1;11;unsat;little;considering;LEAVE
C114732;one;759.0361445783133;Less than 1 Gbs/month;52714;Between 50000 and 75000 $/year;66;Less than 100 $/year;11;652714;False;0;3;117;320;3;5.2;6;very_sat;high;considering;STAY
C114733;one;469.3251533742331;Less than 1 Gbs/month;32848.5;Between 25000 and 50000 $/year;226;More than 200 $/year;0;NA;;2;3;168;238;11;4.1;11;very_sat;little;never_thought;LEAVE
C114735;zero;857.1428571428571;Less than 1 Gbs/month;46116.5;Between 25000 and 50000 $/year;47;Less than 100 $/year;0;318260;True;0;1;93;265;5;2.2;13;avg;very_little;no;LEAVE
C114737;zero;375;Less than 1 Gbs/month;97281;More than 75000 $/year;228;More than 200 $/year;9;894730;False;1;2;98;727;18;3.1;14;very_unsat;little;actively_looking_into_it;LEAVE
C114739;one;1343.283582089552;Between 1 and 2 Gbs/month;72299.5;Between 50000 and 75000 $/year;34;Less than 100 $/year;65;350987;True;1;3;88;647;5;5;1;unsat;high;no;LEAVE
C114740;one;206.66666666666666;Less than 1 Gbs/month;78942.5;More than 75000 $/year;0;Less than 100 $/year;35;936483;False;3;3;128;654;1;1.1;1;very_unsat;very_little;no;LEAVE
C114741;one;183.8440111420613;Less than 1 Gbs/month;22830.5;Less than 25000 $/year;68;Less than 100 $/year;55;247138;True;2;1;165;209;5;3.4;2;very_unsat;little;no;STAY
C114742;zero;1056.3380281690143;Between 1 and 2 Gbs/month;48210;Between 25000 and 50000 $/year;42;Less than 100 $/year;5;277939;True;1;2;231;304;3;4;4;very_sat;very_little;never_thought;STAY
C114744;one;150;Less than 1 Gbs/month;37079;Between 25000 and 50000 $/year;200;More than 200 $/year;0;851107;False;4;1;124;200;27;2.5;8;very_sat;very_high;never_thought;STAY
C114745;one;631.961259079903;Less than 1 Gbs/month;73665.5;Between 50000 and 75000 $/year;213;More than 200 $/year;10;254198;True;2;1;126;591;27;6.7;5;very_unsat;little;never_thought;LEAVE
C114747;one;118.42105263157893;Less than 1 Gbs/month;55642.5;Between 50000 and 75000 $/year;220;More than 200 $/year;6;228821;True;2;1;205;351;25;1.5;5;very_unsat;high;actively_looking_into_it;LEAVE
C114748;zero;182.43243243243245;Less than 1 Gbs/month;28418.5;Between 25000 and 50000 $/year;48;Less than 100 $/year;0;900390;False;1;4;147;190;4;0.9;14;avg;little;actively_looking_into_it;STAY
C114751;one;300;Less than 1 Gbs/month;13665.5;Less than 25000 $/year;0;Less than 100 $/year;42;337906;True;3;2;122;217;1;3.2;1;unsat;high;considering;LEAVE
C114753;one;108.33333333333331;Less than 1 Gbs/month;13631;Less than 25000 $/year;0;Less than 100 $/year;62;921950;False;2;3;183;148;0;3.6;2;very_unsat;very_little;actively_looking_into_it;STAY
C114754;zero;205.078125;Less than 1 Gbs/month;20207.5;Less than 25000 $/year;42;Less than 100 $/year;37;865359;False;2;2;123;222;5;2.5;1;very_unsat;very_high;actively_looking_into_it;STAY
C114755;zero;621.9512195121952;Less than 1 Gbs/month;83636;More than 75000 $/year;64;Less than 100 $/year;25;NA;;1;2;144;557;4;4.4;1;unsat;little;no;STAY
C114759;one;416.12903225806446;Less than 1 Gbs/month;42593.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;21;NA;;2;2;173;260;1;3.3;5;very_unsat;little;considering;STAY
C114760;one;236.15160349854227;Less than 1 Gbs/month;94876.5;More than 75000 $/year;243;More than 200 $/year;0;167140;True;4;4;189;756;17;2.7;13;very_unsat;very_high;no;LEAVE
C114762;zero;974.5222929936306;Less than 1 Gbs/month;42188.5;Between 25000 and 50000 $/year;57;Less than 100 $/year;6;203547;True;1;4;143;273;3;5.1;4;sat;very_high;considering;STAY
C114763;zero;154.58015267175574;Less than 1 Gbs/month;25802;Between 25000 and 50000 $/year;44;Less than 100 $/year;38;431373;True;3;3;91;170;0;2.7;1;avg;little;no;STAY
C114764;zero;152.26781857451402;Less than 1 Gbs/month;63988;Between 50000 and 75000 $/year;226;More than 200 $/year;60;404880;True;3;1;182;397;19;2.7;1;very_unsat;very_high;actively_looking_into_it;LEAVE
C114765;zero;300.65359477124184;Less than 1 Gbs/month;59618;Between 50000 and 75000 $/year;229;More than 200 $/year;13;500764;True;4;4;84;369;26;3.6;5;avg;very_high;considering;LEAVE
C114766;zero;91.7941585535466;Less than 1 Gbs/month;91060.5;More than 75000 $/year;199;Between 100 and 200 $/year;42;721658;False;4;2;162;879;11;2.2;2;unsat;high;considering;LEAVE
C114767;one;68.96551724137932;Less than 1 Gbs/month;39885.5;Between 25000 and 50000 $/year;220;More than 200 $/year;55;282865;True;4;4;120;228;27;2;2;very_unsat;little;considering;LEAVE
C114768;one;147.27272727272728;Less than 1 Gbs/month;26300;Between 25000 and 50000 $/year;0;Less than 100 $/year;45;234689;True;2;2;148;240;1;1.7;1;very_sat;little;no;LEAVE
C114769;zero;37.320574162679435;Less than 1 Gbs/month;35143.5;Between 25000 and 50000 $/year;215;More than 200 $/year;73;840106;False;2;1;162;741;0;1.3;2;very_sat;little;considering;STAY
C114771;one;142.22222222222223;Less than 1 Gbs/month;64653.5;Between 50000 and 75000 $/year;45;Less than 100 $/year;53;162995;True;2;3;124;535;5;3.2;2;very_unsat;high;considering;LEAVE
C114772;one;178.57142857142858;Less than 1 Gbs/month;65203;Between 50000 and 75000 $/year;160;Between 100 and 200 $/year;16;166841;True;3;2;249;283;3;1.5;4;very_unsat;very_little;actively_looking_into_it;LEAVE
C114774;one;194.3844492440605;Less than 1 Gbs/month;24588;Less than 25000 $/year;63;Less than 100 $/year;30;232553;True;3;3;177;227;4;3;1;sat;little;actively_looking_into_it;STAY
C114775;one;227.96352583586625;Less than 1 Gbs/month;38816.5;Between 25000 and 50000 $/year;229;More than 200 $/year;6;816691;False;1;3;136;819;23;2.5;5;unsat;little;actively_looking_into_it;STAY
C114776;zero;192.18749999999994;Less than 1 Gbs/month;10057.5;Less than 25000 $/year;0;Less than 100 $/year;54;350286;True;2;1;122;245;0;3.1;2;unsat;little;no;LEAVE
C114777;zero;330.00000000000006;Less than 1 Gbs/month;72194;Between 50000 and 75000 $/year;0;Less than 100 $/year;23;283622;True;1;1;123;480;1;2.1;4;very_unsat;little;actively_looking_into_it;STAY
C114778;one;900;Less than 1 Gbs/month;35890;Between 25000 and 50000 $/year;0;Less than 100 $/year;0;350161;True;1;1;98;319;0;2;8;very_unsat;little;considering;STAY
C114779;one;386.3636363636364;Less than 1 Gbs/month;42649;Between 25000 and 50000 $/year;32;Less than 100 $/year;14;947088;False;1;2;118;857;5;2.7;6;unsat;avg;never_thought;STAY
C114780;zero;425.53191489361694;Less than 1 Gbs/month;71644;Between 50000 and 75000 $/year;182;Between 100 and 200 $/year;0;189361;True;2;3;145;507;14;3;13;avg;little;perhaps;LEAVE
C114781;zero;111.28284389489954;Less than 1 Gbs/month;63913;Between 50000 and 75000 $/year;67;Less than 100 $/year;48;269755;True;2;1;174;879;3;1.4;1;sat;high;considering;STAY
C114782;one;213.9800285306705;Less than 1 Gbs/month;71638.5;Between 50000 and 75000 $/year;181;Between 100 and 200 $/year;42;178471;True;2;1;179;597;20;3;2;very_unsat;little;never_thought;LEAVE
C114783;one;71.30730050933786;Less than 1 Gbs/month;37874.5;Between 25000 and 50000 $/year;208;More than 200 $/year;87;387474;True;2;4;147;185;22;1.8;2;unsat;little;considering;LEAVE
C114784;zero;161.6766467065868;Less than 1 Gbs/month;24777;Less than 25000 $/year;67;Less than 100 $/year;13;413672;True;0;3;155;222;4;1.9;5;very_sat;little;considering;STAY
C114785;zero;211.76470588235296;Less than 1 Gbs/month;31185;Between 25000 and 50000 $/year;0;Less than 100 $/year;24;202815;True;2;1;93;356;1;3.4;5;very_sat;little;actively_looking_into_it;STAY
C114786;one;303.7974683544304;Less than 1 Gbs/month;63851.5;Between 50000 and 75000 $/year;58;Less than 100 $/year;0;486430;True;4;3;213;568;5;1.6;10;very_unsat;very_little;considering;STAY
C114787;zero;531.1004784688995;Less than 1 Gbs/month;61353.5;Between 50000 and 75000 $/year;49;Less than 100 $/year;6;841878;False;2;1;103;572;3;2.7;6;very_unsat;little;never_thought;STAY
C114788;one;461.53846153846155;Less than 1 Gbs/month;12170;Less than 25000 $/year;0;Less than 100 $/year;16;157568;True;3;3;82;183;0;3;4;very_unsat;very_high;actively_looking_into_it;STAY
C114789;one;960;Less than 1 Gbs/month;63824.5;Between 50000 and 75000 $/year;0;Less than 100 $/year;0;292249;True;2;2;161;549;4;3.2;9;very_unsat;little;never_thought;LEAVE
C114791;one;215.68627450980392;Less than 1 Gbs/month;26761;Between 25000 and 50000 $/year;53;Less than 100 $/year;0;709313;False;1;1;184;157;4;2.1;15;very_unsat;very_high;considering;STAY
C114792;zero;1130.1369863013697;Between 1 and 2 Gbs/month;20777.5;Less than 25000 $/year;46;Less than 100 $/year;0;861169;False;1;3;157;174;4;5.5;15;very_sat;little;considering;STAY
C114794;one;322.9166666666667;Less than 1 Gbs/month;85350;More than 75000 $/year;188;Between 100 and 200 $/year;67;NA;;1;4;172;808;0;3.1;2;very_sat;very_little;considering;STAY
C114796;zero;254.41696113074204;Less than 1 Gbs/month;69633;Between 50000 and 75000 $/year;183;Between 100 and 200 $/year;78;388850;True;1;4;115;735;11;2.4;2;very_unsat;little;considering;LEAVE
C114797;one;154.28571428571428;Less than 1 Gbs/month;47853;Between 25000 and 50000 $/year;250;More than 200 $/year;10;576239;True;1;4;161;214;26;1.8;4;avg;little;considering;LEAVE
C114798;zero;839.1608391608393;Less than 1 Gbs/month;15759;Less than 25000 $/year;43;Less than 100 $/year;27;436828;True;0;1;105;173;3;4;1;very_unsat;very_high;no;STAY
C114799;one;681.081081081081;Less than 1 Gbs/month;39807.5;Between 25000 and 50000 $/year;85;Less than 100 $/year;0;674199;False;1;4;200;331;4;3.2;15;unsat;very_high;never_thought;STAY
C114800;zero;102.12765957446808;Less than 1 Gbs/month;47689;Between 25000 and 50000 $/year;0;Less than 100 $/year;84;512183;True;3;4;104;261;0;2.2;2;very_sat;little;actively_looking_into_it;LEAVE
C114802;zero;132.67813267813267;Less than 1 Gbs/month;62322;Between 50000 and 75000 $/year;77;Less than 100 $/year;23;231114;True;3;3;224;758;1;1.8;5;very_unsat;high;considering;LEAVE
C114803;one;982.4561403508771;Less than 1 Gbs/month;49798.5;Between 25000 and 50000 $/year;71;Less than 100 $/year;0;NA;;2;1;172;397;3;4.6;11;sat;high;no;STAY
C114805;zero;636.3636363636364;Less than 1 Gbs/month;60924;Between 50000 and 75000 $/year;65;Less than 100 $/year;0;168853;True;1;4;241;162;4;1.5;4;very_unsat;very_high;considering;LEAVE
C114806;zero;334.36532507739935;Less than 1 Gbs/month;75826;More than 75000 $/year;223;More than 200 $/year;7;990925;False;1;3;199;539;12;1.6;6;very_unsat;very_high;no;LEAVE
C114807;one;790.4191616766468;Less than 1 Gbs/month;24038.5;Less than 25000 $/year;67;Less than 100 $/year;0;567999;True;4;3;258;135;5;4.4;4;very_unsat;very_high;never_thought;STAY
C114808;one;94.9367088607595;Less than 1 Gbs/month;37199;Between 25000 and 50000 $/year;216;More than 200 $/year;0;729080;False;3;3;197;200;26;2;12;unsat;very_little;considering;STAY
C114809;zero;209.3023255813954;Less than 1 Gbs/month;60620.5;Between 50000 and 75000 $/year;201;More than 200 $/year;0;524940;True;0;3;107;386;14;2.1;11;very_unsat;little;considering;LEAVE
C114813;one;496.75324675324674;Less than 1 Gbs/month;35028;Between 25000 and 50000 $/year;208;More than 200 $/year;0;NA;;4;2;142;638;24;3.1;8;very_unsat;very_high;actively_looking_into_it;LEAVE
C114815;one;484.472049689441;Less than 1 Gbs/month;71383;Between 50000 and 75000 $/year;222;More than 200 $/year;57;282577;True;1;4;198;382;10;6.2;1;avg;very_high;no;STAY
C114817;zero;65.44202066590125;Less than 1 Gbs/month;35507.5;Between 25000 and 50000 $/year;101;Between 100 and 200 $/year;67;853314;False;2;4;111;325;5;2.9;5;sat;very_little;considering;STAY
C114818;one;285.71428571428567;Less than 1 Gbs/month;55575;Between 50000 and 75000 $/year;152;Between 100 and 200 $/year;34;830114;False;1;3;180;356;15;2.4;1;unsat;very_high;considering;STAY
C114819;one;329.17705735660854;Less than 1 Gbs/month;52293;Between 50000 and 75000 $/year;71;Less than 100 $/year;23;680864;False;2;1;113;272;5;3.4;2;very_sat;little;considering;STAY
C114823;one;93.75;Less than 1 Gbs/month;101122.5;More than 75000 $/year;220;More than 200 $/year;0;564312;True;3;1;181;657;4;1;13;very_unsat;little;considering;STAY
C114824;zero;291.17647058823525;Less than 1 Gbs/month;38241.5;Between 25000 and 50000 $/year;80;Less than 100 $/year;16;399286;True;2;3;133;269;5;1.3;5;very_unsat;very_little;considering;LEAVE
C114825;zero;175.9259259259259;Less than 1 Gbs/month;79025;More than 75000 $/year;224;More than 200 $/year;0;213659;True;0;4;170;493;22;2.9;11;very_unsat;high;considering;STAY
C114826;zero;234.375;Less than 1 Gbs/month;38800;Between 25000 and 50000 $/year;0;Less than 100 $/year;22;379210;True;3;2;147;347;0;1.5;6;unsat;little;considering;STAY
C114827;zero;647.0588235294117;Less than 1 Gbs/month;25050.5;Between 25000 and 50000 $/year;53;Less than 100 $/year;0;237504;True;2;3;165;169;3;1.3;13;unsat;little;considering;LEAVE
C114828;one;210.9375;Less than 1 Gbs/month;25540;Between 25000 and 50000 $/year;46;Less than 100 $/year;11;701033;False;4;4;202;229;5;1.8;5;very_sat;avg;never_thought;STAY
C114829;one;960;Less than 1 Gbs/month;13258.5;Less than 25000 $/year;0;Less than 100 $/year;0;727096;False;2;3;189;134;1;2.2;10;very_sat;little;never_thought;STAY
C114830;zero;387.4172185430464;Less than 1 Gbs/month;60446.5;Between 50000 and 75000 $/year;202;More than 200 $/year;0;159370;True;1;1;188;339;22;1.9;10;unsat;little;perhaps;LEAVE
C114832;one;149.06832298136646;Less than 1 Gbs/month;42426;Between 25000 and 50000 $/year;61;Less than 100 $/year;0;415149;True;1;1;168;343;5;1.8;14;very_unsat;little;no;STAY
C114833;one;154.41176470588238;Less than 1 Gbs/month;57253;Between 50000 and 75000 $/year;194;Between 100 and 200 $/year;25;528488;True;4;3;112;308;24;1.8;2;unsat;little;considering;LEAVE
C114834;zero;1260;Between 1 and 2 Gbs/month;76319;More than 75000 $/year;0;Less than 100 $/year;0;248317;True;4;4;204;447;1;3.2;12;very_unsat;very_little;considering;LEAVE
C114835;one;283.3333333333333;Less than 1 Gbs/month;21544;Less than 25000 $/year;60;Less than 100 $/year;20;402409;True;2;1;100;245;3;2.4;6;very_sat;little;actively_looking_into_it;LEAVE
C114836;zero;773.2919254658386;Less than 1 Gbs/month;35839.5;Between 25000 and 50000 $/year;222;More than 200 $/year;82;NA;;1;2;245;208;18;7.3;2;very_unsat;very_high;actively_looking_into_it;STAY
C114837;zero;687.0229007633587;Less than 1 Gbs/month;37559;Between 25000 and 50000 $/year;162;Between 100 and 200 $/year;0;241573;True;2;1;104;190;17;5;14;unsat;very_high;considering;LEAVE
C114838;one;534.7432024169184;Less than 1 Gbs/month;82175;More than 75000 $/year;231;More than 200 $/year;19;543864;True;1;1;219;650;11;3.9;6;very_unsat;very_little;actively_looking_into_it;LEAVE
C114839;one;112.90322580645162;Less than 1 Gbs/month;76484;More than 75000 $/year;42;Less than 100 $/year;23;NA;;4;4;302;690;5;2.4;6;very_sat;little;actively_looking_into_it;STAY
C114840;zero;244.8979591836735;Less than 1 Gbs/month;22994;Less than 25000 $/year;47;Less than 100 $/year;27;281994;True;0;1;145;158;4;2.2;2;very_unsat;very_high;considering;STAY
C114841;zero;103.63636363636364;Less than 1 Gbs/month;47511.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;45;541470;True;3;4;290;268;0;1.9;1;very_unsat;very_little;actively_looking_into_it;STAY
C114842;zero;149.99999999999994;Less than 1 Gbs/month;49269.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;16;450514;True;3;3;221;331;0;2.3;4;very_sat;little;considering;STAY
C114843;zero;221.42857142857147;Less than 1 Gbs/month;35114;Between 25000 and 50000 $/year;30;Less than 100 $/year;29;214510;True;3;3;148;263;4;2.1;1;very_unsat;very_high;considering;LEAVE
C114844;one;158.41584158415844;Less than 1 Gbs/month;46618.5;Between 25000 and 50000 $/year;63;Less than 100 $/year;14;389516;True;2;1;208;307;4;1.6;5;unsat;little;actively_looking_into_it;LEAVE
C114845;zero;192.92604501607718;Less than 1 Gbs/month;85321;More than 75000 $/year;211;More than 200 $/year;0;578785;True;2;3;121;794;27;3;11;very_unsat;little;considering;STAY
C114846;one;98.2367758186398;Less than 1 Gbs/month;62452;Between 50000 and 75000 $/year;57;Less than 100 $/year;24;809188;False;2;4;136;192;3;2.3;5;very_unsat;high;no;STAY
C114847;zero;105.88235294117648;Less than 1 Gbs/month;23265;Less than 25000 $/year;0;Less than 100 $/year;58;184215;True;3;4;167;153;1;2.4;1;unsat;little;never_thought;LEAVE
C114848;zero;273.36448598130835;Less than 1 Gbs/month;48073.5;Between 25000 and 50000 $/year;258;More than 200 $/year;7;234056;True;3;3;225;185;11;2.9;6;very_sat;little;actively_looking_into_it;LEAVE
C114849;one;170.56856187290967;Less than 1 Gbs/month;67010.5;Between 50000 and 75000 $/year;199;Between 100 and 200 $/year;0;995254;False;0;2;284;293;13;1.7;14;very_sat;high;considering;STAY
C114850;zero;711.864406779661;Less than 1 Gbs/month;62435.5;Between 50000 and 75000 $/year;77;Less than 100 $/year;0;717896;False;3;4;209;847;24;3.2;9;sat;little;considering;STAY
C114851;zero;160.16427104722794;Less than 1 Gbs/month;82812.5;More than 75000 $/year;204;More than 200 $/year;67;937206;False;3;2;98;546;24;4.2;1;very_unsat;avg;no;LEAVE
C114852;zero;715.1162790697674;Less than 1 Gbs/month;76224;More than 75000 $/year;72;Less than 100 $/year;0;334687;True;2;4;185;527;5;3.1;10;very_sat;very_little;never_thought;LEAVE
C114853;zero;55.55555555555556;Less than 1 Gbs/month;33594;Between 25000 and 50000 $/year;0;Less than 100 $/year;17;NA;;2;1;220;354;1;1.5;4;sat;very_high;actively_looking_into_it;STAY
C114854;one;466.66666666666663;Less than 1 Gbs/month;28629;Between 25000 and 50000 $/year;20;Less than 100 $/year;6;503398;True;2;4;114;324;3;1.8;5;very_unsat;very_little;actively_looking_into_it;STAY
C114855;one;90.9090909090909;Less than 1 Gbs/month;71613;Between 50000 and 75000 $/year;80;Less than 100 $/year;48;801067;False;3;1;161;139;5;1;1;very_unsat;little;actively_looking_into_it;LEAVE
C114857;one;190;Less than 1 Gbs/month;69666.5;Between 50000 and 75000 $/year;0;Less than 100 $/year;20;NA;;2;2;156;890;0;1.9;5;very_sat;very_high;considering;STAY
C114859;one;151.09890109890108;Less than 1 Gbs/month;43735;Between 25000 and 50000 $/year;212;More than 200 $/year;78;391356;True;2;1;226;440;23;3.5;1;very_unsat;very_little;actively_looking_into_it;LEAVE
C114860;zero;450;Less than 1 Gbs/month;15107.5;Less than 25000 $/year;0;Less than 100 $/year;0;776392;False;2;4;79;322;10;1.5;8;very_unsat;avg;actively_looking_into_it;LEAVE
C114861;zero;606.060606060606;Less than 1 Gbs/month;28426.5;Between 25000 and 50000 $/year;98;Less than 100 $/year;20;221576;True;1;2;118;144;3;4;4;very_unsat;little;no;STAY
C114862;one;1170.0000000000002;Between 1 and 2 Gbs/month;10676;Less than 25000 $/year;0;Less than 100 $/year;0;202941;True;4;1;98;171;1;3.9;9;unsat;high;considering;LEAVE
C114863;one;344.11764705882354;Less than 1 Gbs/month;19997;Less than 25000 $/year;50;Less than 100 $/year;53;369213;True;2;3;110;156;4;5.8;1;very_unsat;little;considering;LEAVE
C114864;zero;155.7562076749436;Less than 1 Gbs/month;43945;Between 25000 and 50000 $/year;66;Less than 100 $/year;72;407995;True;3;4;118;357;5;3.6;1;very_sat;little;no;STAY
